Entity,Code,Year,Coal per capita (kWh),Oil per capita (kWh),Gas per capita (kWh),Nuclear per capita (kWh - equivalent),Hydro per capita (kWh - equivalent),Wind per capita (kWh - equivalent),Solar per capita (kWh - equivalent),Other renewables per capita (kWh - equivalent)
France,FRA,2005,2581.1323,18332.121,7885.062,20503.613,2436.0986,45.523056,0.4969099,204.26704
France,FRA,2006,2369.002,18156.97,7564.214,20177.875,2629.794,101.916595,0.5561059,201.27097
France,FRA,2007,2436.1726,17580.762,7298.4473,19454.814,2655.8606,187.64934,0.8298995,219.44348
France,FRA,2008,2274.898,17132.621,7515.505,19198.94,2898.0642,259.23868,1.9121934,229.42947
France,FRA,2009,2013.5554,16351.803,7203.8486,17683.732,2563.3657,355.8506,7.825835,235.35406
France,FRA,2010,2143.8354,15701.271,7937.3516,18277.611,2787.5547,442.04218,27.558184,251.36003
France,FRA,2011,1809.7389,15282.92,6852.8633,18655.225,1968.337,529.6242,91.31755,278.66516
France,FRA,2012,2040.5499,14700.299,7046.6626,17746.664,2555.479,656.7971,174.58958,321.24286
France,FRA,2013,2123.5312,14448.967,7127.658,17495.227,3048.5366,690.84503,203.75491,393.63113
France,FRA,2014,1579.6536,13924.745,5961.511,17844.234,2676.7625,734.91986,251.91501,417.69083
France,FRA,2015,1565.1857,13876.133,6386.446,17714.934,2302.4749,901.044,306.52823,442.45047
France,FRA,2016,1524.1565,13741.933,6958.964,16186.429,2506.9382,891.43353,341.58603,480.65988
France,FRA,2017,1659.697,13766.923,6978.9272,15859.839,2031.4984,1018.2993,377.6611,514.18896
France,FRA,2018,1481.9966,13697.721,6664.568,16310.273,2630.8252,1174.3539,428.54797,523.85815
France,FRA,2019,1155.7943,13562.489,6779.845,15672.221,2293.293,1416.8551,480.8349,532.4911
France,FRA,2020,834.1032,11555.733,6293.8594,13829.414,2491.543,1619.0208,526.45514,528.0942
France,FRA,2021,1001.82214,12520.643,6669.8325,14761.147,2350.477,1498.9836,592.24493,553.61444
Germany,DEU,1965,24586.254,13421.934,407.3738,4.366126,630.46985,0,0,0
Germany,DEU,1966,22779.543,14902.783,485.91153,9.814069,676.69934,0,0,0
Germany,DEU,1967,21786.018,15386.381,621.82764,45.040764,638.0515,0,0,0
Germany,DEU,1968,21964.252,17143.453,1015.75885,64.53704,643.56244,0,0,0
Germany,DEU,1969,22508.709,19188.488,1439.723,179.5714,519.79626,0,0,0
Germany,DEU,1970,22147.098,20998.516,2040.2115,235.3524,662.20276,0,0,37.51079
Germany,DEU,1971,21135.527,21812.521,2687.8223,224.65517,506.76517,0,0,40.700924
Germany,DEU,1972,20597.506,22987.469,3474.2117,343.56042,496.54016,0,0,41.351818
Germany,DEU,1973,20658.217,24497.393,4478.732,436.66022,572.452,0,0,42.73336
Germany,DEU,1974,20759.453,22240.043,5606.2314,521.8436,663.38605,0,0,43.69863
Germany,DEU,1975,18832.023,21631.055,5924.3745,872.3586,642.4836,0,0,45.728493
Germany,DEU,1976,19917.752,23415.7,6282.058,1069.3699,522.4953,0,0,52.047127
Germany,DEU,1977,19163.613,23169.727,6683.492,1496.5452,664.6562,0,0,50.87299
Germany,DEU,1978,19449.883,24212.123,7178.329,1594.5665,695.4765,0,0,53.868793
Germany,DEU,1979,20621.992,25026.436,7950.6157,1896.0533,697.6815,0,0,59.13267
Germany,DEU,1980,21131.646,22681.818,7851.3315,2027.784,724.8959,0,0,80.69096
Germany,DEU,1981,21514.107,20613.951,7516.7993,2393.6677,758.0339,0,0,74.13958
Germany,DEU,1982,21021.398,19505.854,6981.813,2721.089,752.0257,0,0,73.987206
Germany,DEU,1983,21800.346,19112.07,7262.757,2855.6938,713.3433,0,0,63.387962
Germany,DEU,1984,22499.373,19048.396,7584.274,3815.9917,704.44403,0,0,67.61263
Germany,DEU,1985,22359.934,19613.146,7489.7,5067.001,662.72955,0,0,67.59608
Germany,DEU,1986,21083.623,20618.914,7452.1304,4758.9785,705.8455,0.0378447,0,65.464836
Germany,DEU,1987,20919.611,20002.432,8049.8115,5149.727,770.3067,0.07576641,0,59.10351
Germany,DEU,1988,20571.434,19915.422,7885.7144,5670.1465,756.5802,0.30157253,0,66.62357
Germany,DEU,1989,20782.709,18606.807,8025.678,5813.0327,683.5902,0.97421604,0,70.75865
Germany,DEU,1990,19272.863,19368.646,8024.213,5451.9336,645.8269,2.6451504,0.037097607,57.714523
Germany,DEU,1991,16836.615,20145.045,8385.666,5241.0938,587.3072,3.7054076,0.03689688,60.44237
Germany,DEU,1992,15142.419,20218.871,8249.195,5618.069,687.03296,10.138665,0.07376928,62.16846
Germany,DEU,1993,14220.236,20439.385,8689.126,5405.7295,695.81836,22.019567,0.1099755,65.885635
Germany,DEU,1994,13741.624,20177.176,8814.398,5304.4136,738.31396,33.232353,0.14630346,75.2248
Germany,DEU,1995,12991.826,20106.803,9582.621,5390.082,785.72845,54.67585,0.18216449,80.62824
Germany,DEU,1996,12907.635,20404.188,10699.886,5640.5215,684.4284,73.90576,0.21832484,84.14294
Germany,DEU,1997,12486.088,20248.111,10204.732,5934.816,688.1575,107.697075,0.39941677,90.03984
Germany,DEU,1998,12174.422,20248.139,10287.109,5624.604,689.2258,162.82152,0.54406697,106.427185
Germany,DEU,1999,11716.738,19631.764,10252.843,5914.7476,750.0068,200.4272,0.6888777,115.07392
Germany,DEU,2000,12165.24,19256.928,10168.348,5901.283,902.85114,344.46127,0,133.08733
Germany,DEU,2001,12205.622,19517.533,10727.922,5924.39,836.1288,378.42038,3.6040044,203.63799
Germany,DEU,2002,12243.454,18881.572,10720.666,5669.0425,849.3795,566.253,7.1677604,250.8503
Germany,DEU,2003,12460.475,18534.434,10863.606,5646.8506,653.17554,680.4774,11.158875,351.16214
Germany,DEU,2004,12158.858,18340.73,10929.579,5684.639,735.62695,922.61316,19.750778,417.76843
Germany,DEU,2005,11640.955,17978.31,11116.689,5516.237,692.4051,979.26764,46.118027,578.05505
Germany,DEU,2006,12113.054,17951.174,11333.994,5629.0664,702.11676,1097.9534,79.391655,744.5666
Germany,DEU,2007,12419.798,16252.727,10917.961,4697.0093,737.348,1410.8529,109.261246,967.93146
Germany,DEU,2008,11473,17226.207,11019.871,4939.579,707.3109,1431.887,155.97308,1101.6577
Germany,DEU,2009,10266.872,16488.162,10390.04,4449.891,654.045,1354.7607,230.77673,1213.9312
Germany,DEU,2010,11019.628,16694.041,10829.53,4603.274,715.1139,1315.587,408.2903,1332.5054
Germany,DEU,2011,11185.866,16128.915,9930.896,3510.3032,598.7001,1689.1737,677.3025,1446.923
Germany,DEU,2012,11479.154,16008.096,9946.593,3209.1772,731.5027,1737.7181,899.2557,1692.0555
Germany,DEU,2013,11794.707,16335.122,10403.247,3115.0916,767.369,1759.6636,1021.72394,1781.2802
Germany,DEU,2014,11310.875,15860.452,9027.131,3084.5833,648.227,1935.9438,1143.6886,1886.1342
Germany,DEU,2015,11149.26,15797.383,9376.213,2889.9922,622.67,2645.4204,1219.6483,1961.5963
Germany,DEU,2016,10809.177,16073.068,10310.126,2640.7297,668.0609,2598.759,1192.3389,1980.0715
Germany,DEU,2017,10117.2295,16363.7295,10618.958,2359.0435,649.02155,3404.3196,1220.5149,1972.2236
Germany,DEU,2018,9731.268,15521.518,10356.35,2327.755,564.689,3509.1912,1387.0355,1961.438
Germany,DEU,2019,7507.2964,15571.444,10737.825,2283.7588,625.51447,3991.1064,1407.035,1930.4188
Germany,DEU,2020,6020.647,14068.139,10454.045,1947.1615,577.45654,4163.4736,1533.0238,1955.3923
Germany,DEU,2021,7045.64,13934.4,10853.839,2077.1936,599.2014,3692.461,1537.2185,1946.4062
Greece,GRC,1965,2873.991,6130.847,0,0,277.79437,0,0,0
Greece,GRC,1966,2870.43,6698.6294,0,0,600.37665,0,0,0
Greece,GRC,1967,2744.3206,7878.8833,0,0,576.258,0,0,0
Greece,GRC,1968,3099.0247,8063.662,0,0,474.8488,0,0,0
Greece,GRC,1969,2996.7964,8572.945,0,0,712.70374,0,0,0
Greece,GRC,1970,3440.7341,9264.901,0,0,912.1987,0,0,0
Greece,GRC,1971,5052.8013,10197.792,0,0,914.39307,0,0,0
Greece,GRC,1972,5371.846,11757.824,0,0,918.6687,0,0,0
Greece,GRC,1973,6281.742,13606.611,0,0,758.4919,0,0,0
Greece,GRC,1974,6567.9097,12676.496,0,0,794.9931,0,0,0
Greece,GRC,1975,8526.943,13315.447,0,0,676.6668,0,0,0
Greece,GRC,1976,9979.864,14036.713,0,0,624.9622,0,0,0
Greece,GRC,1977,10504.663,14153.1455,0,0,632.6603,0,0,0
Greece,GRC,1978,9236.859,15239.106,0,0,972.60974,0,0,0
Greece,GRC,1979,5010.3906,15925.888,0,0,1146.8804,0,0,0
Greece,GRC,1980,4949.5693,15576.48,0,0,1081.8069,0,0,0
Greece,GRC,1981,4841.409,14952.967,0,0,1069.5896,0,0,0
